protein_path,ligand
./data/8efo_cleaned.pdb,Cl.Oc1cccc(CCN(CCc2cccc(O)c2)CC2CCCC2)c1
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@@H]1c4ncc(-c5ccc(Cl)cc5)cc4C[C@]4(OCCCc5ccccc5)[C@H](C2)N(CC2CC2)CC[C@@]314
./data/8efo_cleaned.pdb,O=C(NCC1c2ccccc2CCN1S(=O)(=O)c1ccc(Br)cc1OC(F)(F)F)C1CCCCC1
./data/8efo_cleaned.pdb,COC(=O)CN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O
./data/8efo_cleaned.pdb,O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H]1Cc1ccccc1
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](CSc1nc(C)ns1)C2
./data/8efo_cleaned.pdb,CN1CC[C@]23CC(=O)[C@@H](CC(=O)N4CCCCC4)C[C@@]2(O)[C@H]1Cc1ccc(O)cc13
./data/8efo_cleaned.pdb,NC(=O)C1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl
./data/8efo_cleaned.pdb,C=C(C(N)=O)C(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)N(C)C(=O)C(N)Cc1c(C)cc(O)cc1C)c1ccco1
./data/8efo_cleaned.pdb,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1Cl
./data/8efo_cleaned.pdb,C[C@H]1CN(CCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,CN1C(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCCNC(=O)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@@H]1Cc1ccccc1
./data/8efo_cleaned.pdb,CC(C)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(O)c1)C2)Cc1c(F)cccc1F
./data/8efo_cleaned.pdb,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@H](c2ccccc2)NC(=O)[C@H](c2ccccc2)NC1=O
./data/8efo_cleaned.pdb,C[C@H]1CN2C[C@H](c3ccccc3)N(C)C[C@H]2C[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,OC1(c2cccs2)CCN(C(c2ccccc2)c2ccccc2)CC1
./data/8efo_cleaned.pdb,NC(=O)C1(c2ccc(F)cc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl
./data/8efo_cleaned.pdb,CCCC(C)CN1CCC(c2ccc(C(O)(CC)CC)cc2)(c2cccc(C(N)=O)c2)CC1
./data/8efo_cleaned.pdb,COc1ccc(CC2(CO)CCN(C(C)COc3ccccc3)CC2)cc1
./data/8efo_cleaned.pdb,CS(=O)(=O)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1
./data/8efo_cleaned.pdb,CCOCCN1CCN(C2(CN(C(=O)CC)c3cccc(C(F)(F)F)n3)CCOCC2)CC1
./data/8efo_cleaned.pdb,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(O)ccc3[nH]c12.O=C(O)CC(O)(CC(=O)O)C(=O)O
./data/8efo_cleaned.pdb,N[C@H](Cc1ccc(O)cc1)C(=O)N1C[C@H]2C[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N2.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
./data/8efo_cleaned.pdb,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC23CC4CC(CC(O)(C4)C2)C3)C(=O)[C@@H](O)CO)c1
./data/8efo_cleaned.pdb,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCCc2ccc(F)cc2)CC1
./data/8efo_cleaned.pdb,Cc1ccc(C(=O)NCC2NCCc3ccccc32)cc1C
./data/8efo_cleaned.pdb,C[C@H]1CN(CCC(=O)N[C@@H](CCc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,O=C(O)C1(O)CCN(c2nc3ccccc3n([C@@H]3C[C@@H]4CC[C@H](C3)N4C3CCCCCCC3)c2=O)CC1
./data/8efo_cleaned.pdb,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,CC1(N2CCC(n3c(-c4ccc(F)c(Cl)c4)nc4ccccc43)CC2)CCCCCCC1
./data/8efo_cleaned.pdb,O=C1N(CC2CO2)c2ccccc2C12CCN(CC1CCCCCCC1)CC2
./data/8efo_cleaned.pdb,COc1cccc(C2CCCN2Cc2ccc(Oc3ccc(C(=O)NO)cc3F)cc2)c1
./data/8efo_cleaned.pdb,Cc1ccccc1CNC[C@H](O)CN1CN(c2ccccc2)C2(CCN(CCc3ccccc3-c3cccs3)CC2)C1=O
./data/8efo_cleaned.pdb,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@]3(OCc2ccccc2)[C@@H]1C5
./data/8efo_cleaned.pdb,NC(=O)c1ccc2c(c1O)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CC1)CC3
./data/8efo_cleaned.pdb,CN(C)C1(c2ccccc2)CCC(CO)(CCCCc2ccccc2)CC1
./data/8efo_cleaned.pdb,CC(C)CN(C)Cc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1
./data/8efo_cleaned.pdb,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC2CCCC2)C(=O)CO)c1.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
./data/8efo_cleaned.pdb,Cc1cc(O)cc(C)c1C[C@@H](N)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2c(C)cc(O)cc2C)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)NCCSSCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC1=O
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccccc1C)C2
./data/8efo_cleaned.pdb,CNC(=O)CN1Cc2ccccc2N(C2CCN(C3CCCCCCCCC3)CC2)S1(=O)=O
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@@H]1c4ncc(-c5cnccn5)cc4C[C@]4(OCCCc5ccccc5)[C@H](C2)N(CC2CC2)CC[C@@]314
./data/8efo_cleaned.pdb,O=c1c(NC2CCNCC2)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1
./data/8efo_cleaned.pdb,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc3cnccc3c2)CC1
./data/8efo_cleaned.pdb,CCn1c2c(c3c1[C@H]1Oc4c(O)ccc5c4[C@]14CCN(C)C(C5)[C@@]4(O)C3)CCCC2
./data/8efo_cleaned.pdb,O=C(O)C(CCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)(c1ccccc1)c1ccccc1
./data/8efo_cleaned.pdb,O=C1CN(C2CCN(C3CCCCCCC3)CC2)c2ccccc2N1
./data/8efo_cleaned.pdb,CCCN1C[C@@H]2[C@H](c3ccccc3)CC[C@H]1CN2Cc1ccc(C(=O)N(CC)CC)cc1
./data/8efo_cleaned.pdb,O=C1COC2(CCN(CCc3ccccc3)CC2)CN1c1ccccc1
./data/8efo_cleaned.pdb,C[C@H]1CN(CCc2ccccc2)[C@H](CCCc2ccccc2)C[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC2CCC(C(F)(F)F)CC2)C(=O)[C@@H](O)CO)c1.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,CNC(=O)CN1N=C(c2ccccc2)C2(CCN(C3CCC(C(C)(C)C)CC3)CC2)C1=O
./data/8efo_cleaned.pdb,CC(=O)NC[C@]1(c2ccc(Br)cn2)C[C@@H]2CC[C@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl
./data/8efo_cleaned.pdb,CCC1(CC)CC(CCNCc2ccccc2)(c2ccc(F)cc2)CCO1
./data/8efo_cleaned.pdb,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](C)Cc1c(C)cc(O)cc1C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O
./data/8efo_cleaned.pdb,O=C(O)C1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl
./data/8efo_cleaned.pdb,C[C@H]1C2Cc3ccc(C(N)=O)c(N)c3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,N=C(N)NCCNC(=O)C1(Nc2ccccc2)CCN(Cc2ccccc2)CC1
./data/8efo_cleaned.pdb,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
./data/8efo_cleaned.pdb,CCOC(=O)/C=C1\[C@H]2CCC[C@]1(c1cccc(O)c1)CCN2CCCCNC(=O)c1cc2ccccc2[nH]1
./data/8efo_cleaned.pdb,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1
./data/8efo_cleaned.pdb,CN(C)C1(c2ccccc2)CCC(c2ccccc2)(N(C)Cc2cccc(F)c2)CC1
./data/8efo_cleaned.pdb,CC(O)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(C(N)=O)c1)C2)Cc1ccccc1.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,CC(C)[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1
./data/8efo_cleaned.pdb,Fc1ccc([C@@]2(CCNCc3scc4c3CCC4)CCOC3(CCOCC3)C2)nc1
./data/8efo_cleaned.pdb,O=C1NCN(c2ccc(F)cc2)C12CCN(C1Cc3cccc4cccc1c34)CC2
./data/8efo_cleaned.pdb,COCCNC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21
./data/8efo_cleaned.pdb,Cc1ccc([C@]2(C(N)=O)C[C@@H]3CC[C@H](C2)N3C(c2ccccc2Cl)c2ccccc2Cl)nc1
./data/8efo_cleaned.pdb,O=C(Nc1ccc(F)cc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1
./data/8efo_cleaned.pdb,COC(=O)[C@@H]1C=C(OC(=O)c2ccccc2F)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@@]12C
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NCC/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314
./data/8efo_cleaned.pdb,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)C/C=C(\F)[C@@H](N)Cc1ccc(O)cc1)C(=O)NC1CC1
./data/8efo_cleaned.pdb,CO[C@]12CC[C@]3(C[C@H]1[C@@](C)(O)C(C)(C)C)[C@@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5
./data/8efo_cleaned.pdb,CC(=O)Nc1cccc(CCN2CCC3(CC2)CN(c2ccccc2)C(=O)C(C)O3)c1
./data/8efo_cleaned.pdb,CN1CC2(CCN(CCc3ccccc3)CC2)OC2(CC2)C1=O
./data/8efo_cleaned.pdb,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3.Cl
./data/8efo_cleaned.pdb,CC(C)[C@H](CN1CC[C@](C)(c2cccc(O)c2)[C@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CO1
./data/8efo_cleaned.pdb,C[C@@H]1CO[C@H](c2ccc(N)nc2)CN1C[C@@H]1C[C@H]1CCNC(=O)c1cc2ccccc2[nH]1
./data/8efo_cleaned.pdb,Clc1ccccc1C(c1ccccc1Cl)N1[C@H]2CC[C@@H]1C[C@H](c1ncccc1Br)C2
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(Cl)cc1)C2
./data/8efo_cleaned.pdb,CCCCC1(N(C)C)CCC(c2ccccc2)(N(C)C)CC1
./data/8efo_cleaned.pdb,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)NCCc1c3ccccc3[nH]c12.Cl
./data/8efo_cleaned.pdb,COc1ccc(CN2CCN(C(=O)c3ccco3)CC2)cc1OCc1ccccc1
./data/8efo_cleaned.pdb,Cc1nn(-c2ccc(Br)cc2Br)c2c1C(=O)CC(C)(C)C2
./data/8efo_cleaned.pdb,COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1Cc1c([nH]c2ccccc12)C3
./data/8efo_cleaned.pdb,CC(C)C[C@@H](NC(=O)[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)CCCNC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)[C@H](C)O)C(N)=O
./data/8efo_cleaned.pdb,CC(C)[C@H]1C[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O
./data/8efo_cleaned.pdb,Cc1cccc([C@@H]2NC(=O)[C@H](c3ccccc3)NC(=O)[C@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)CCCCNC(=O)C[C@@H](C(N)=O)NC2=O)c1
./data/8efo_cleaned.pdb,O=S(=O)(c1ccccc1-c1ccc(CN[C@@H]2c3ccccc3C[C@@H]2O)cc1)N1CCCCC1
./data/8efo_cleaned.pdb,O=C1NCN(c2ccccc2)C12CCN(C1c3ccccc3CCc3ccccc31)CC2
./data/8efo_cleaned.pdb,CC(C)C[C@@H](NC(=O)[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)[C@H](C)O)C(N)=O
./data/8efo_cleaned.pdb,Cc1nn(-c2ccc(Br)cc2Br)c2c1C(=O)CC(C)(C)C2
./data/8efo_cleaned.pdb,Cc1ccc(Cl)c(OC(C(C)C)C(O)CN2CCC(n3c(O)nc4ccccc43)CC2)c1
./data/8efo_cleaned.pdb,CN1CCc2ccccc2C1CNC(=O)c1ccc(Cl)c(Cl)c1
./data/8efo_cleaned.pdb,Cc1ccccc1-c1cnc2c(c1)C[C@]1(OCCCc3ccccc3)[C@@H]3Cc4ccc(O)c5c4[C@]1(CCN3CC1CC1)[C@@H]2O5
./data/8efo_cleaned.pdb,COc1ccc(C2(C(N)=O)CC3CCC(C2)N3C(c2ccccc2Cl)c2ccccc2Cl)cc1
./data/8efo_cleaned.pdb,O=C1NCN(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2
./data/8efo_cleaned.pdb,CCC(=O)N(Cc1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1
./data/8efo_cleaned.pdb,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1
./data/8efo_cleaned.pdb,C[C@@H]1[C@@H]2Cc3ccc(C(=O)NCCc4ccc(-c5ccc(O)cc5)cc4)cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4
./data/8efo_cleaned.pdb,Br.CNc1nc2c(s1)C[C@H]1[C@H]3Cc4ccc(O)cc4[C@@]1(CCN3CC1CC1)C2
./data/8efo_cleaned.pdb,CS(=O)(=O)O.c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
./data/8efo_cleaned.pdb,COc1cccc([C@]2(O)CCCC[C@H]2N2CCC3(CC2)C(=O)NCN3c2ccccc2)c1
./data/8efo_cleaned.pdb,Oc1ccc2c(c1)[C@@]13CCN(CC4CC4)[C@@H](C2)[C@@]1(O)CCc1c([nH]c2ccccc12)C3
./data/8efo_cleaned.pdb,O=C1N(CCNCC2CCCCC2)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2
./data/8efo_cleaned.pdb,COc1cccc(C2(O)CCCCC2CN(C)C)c1
./data/8efo_cleaned.pdb,CCOc1ccc(Cc2nc3cc(NC(=N)c4ccco4)ccc3n2CCN(CC)CC)cc1.Cl.Cl
./data/8efo_cleaned.pdb,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)O)c4ccccc43)CC2)C(C)C)c1
./data/8efo_cleaned.pdb,C/C=C1\C[C@@]23Cc4c([nH]c5ccccc45)[C@@H]1[C@@]21CCN(C)C3Cc2ccc(OC)c(O)c21
./data/8efo_cleaned.pdb,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O
./data/8efo_cleaned.pdb,COc1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O
./data/8efo_cleaned.pdb,CN(C)CC1CN(CCc2cccc(C(F)(F)F)c2)CCC1(O)c1cccc(O)c1
./data/8efo_cleaned.pdb,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O
./data/8efo_cleaned.pdb,Cc1cc(C)cc(C2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3)c(Cl)c2)c1
./data/8efo_cleaned.pdb,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
./data/8efo_cleaned.pdb,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,CC[C@@]1(C)CC(CCNCc2ccccc2O)(c2ccc(C)cc2)CCO1
./data/8efo_cleaned.pdb,O=C1NCN(c2ccccc2)C12CCN([C@H]1CCCC[C@H]1c1ccccc1)CC2
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CC[N+](C)(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(C(C)(F)F)cc1)C2
./data/8efo_cleaned.pdb,CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1
./data/8efo_cleaned.pdb,C[C@H]1CC2=C([C@H]3Oc4c(O)ccc5c4[C@]34CCN(CC3CC3)[C@@H](C5)[C@@]4(O)C2)N(Cc2ccccc2)C1=O
./data/8efo_cleaned.pdb,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)NC(C)C)cc1
./data/8efo_cleaned.pdb,NC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
./data/8efo_cleaned.pdb,C[C@H]1CN(CCc2ccccc2)[C@H](CCc2ccccc2)C[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,O=C(NCCCN1CCN(c2ccccc2F)CC1)C1CCC(=O)N1C1CCCCC1
./data/8efo_cleaned.pdb,Cl.Oc1cccc([C@]23CCC[C@H](C2)N(C/C=C/c2ccccc2)CC3)c1
./data/8efo_cleaned.pdb,O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1c[nH]c2ccccc12
./data/8efo_cleaned.pdb,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CC1)c1ccccc1O
./data/8efo_cleaned.pdb,CNC(=O)Cn1c(=O)n(C2CCN(Cc3ccc(OC)c4ccccc34)CC2)c2ccccc21
./data/8efo_cleaned.pdb,Oc1ccc2c(c1)[C@@]1(CCc3ccccc3)CCN(CCCc3ccccc3)C[C@H]1O2
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,C[C@@H](Cc1ccsc1)NC(=O)NC[C@H](Cc1ccc(O)cc1)N(C)C
./data/8efo_cleaned.pdb,CN(C(=O)/C=C/c1ccoc1)[C@H]1CC=C2[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5
./data/8efo_cleaned.pdb,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCCCC1)c1ccccc1
./data/8efo_cleaned.pdb,OCCN1CCN(c2cc3[nH]c(SC4CCCCC4)nc3cc2Cl)CC1
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](CN(Cc1ccccc1)S(C)(=O)=O)C2
